SalePrice,LotFrontage,LandSlope,HouseStyle,OverallQual,OverallCond,Foundation,BsmtQual,TotalBsmtSF,HeatingQC,CentralAir,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,TotRmsAbvGrd,GarageCars,GarageArea,GarageCond,PavedDrive,OpenPorchSF,MoSold,YrSold,SaleType
174000,24,Gtl,2Story,8,5,PConc,Gd,776,Ex,Y,764,677,0,1441,0,5,2,492,TA,Y,0,11,2007,WD
125000,60,Gtl,1.5Fin,5,8,PConc,TA,702,Gd,Y,842,630,0,1472,0,6,1,250,Fa,P,0,7,2007,WD
165000,NA,Gtl,1Story,6,5,PConc,Ex,1224,Ex,Y,1224,0,0,1224,1,5,2,402,TA,Y,304,6,2009,WD
158000,80,Gtl,2Story,6,7,CBlock,TA,663,TA,Y,663,689,0,1352,0,7,1,299,TA,Y,36,3,2010,WD
176000,51,Gtl,2Story,6,5,PConc,Gd,728,Ex,Y,728,728,0,1456,0,8,2,400,TA,Y,24,7,2008,WD
219210,58,Gtl,2Story,7,5,PConc,Gd,879,Ex,Y,879,984,0,1863,0,9,3,660,TA,Y,17,11,2006,New
144000,65,Gtl,2.5Unf,7,6,BrkTil,TA,815,Ex,Y,815,875,0,1690,0,7,1,225,TA,Y,0,7,2006,ConLw
178000,70,Gtl,1Story,7,5,PConc,Gd,1212,Ex,Y,1212,0,0,1212,0,6,2,573,TA,Y,0,6,2009,WD
148000,75,Gtl,1Story,4,5,CBlock,TA,1051,Gd,Y,1382,0,0,1382,0,6,2,459,TA,Y,82,10,2006,WD
116050,71,Gtl,1Story,4,5,CBlock,TA,864,Gd,Y,864,0,0,864,0,5,1,280,TA,Y,0,7,2006,Oth
197900,80,Gtl,2Story,7,5,PConc,Gd,866,Ex,Y,866,913,0,1779,0,6,2,546,TA,Y,36,3,2009,WD
117000,50,Gtl,1.5Fin,5,8,BrkTil,TA,884,Ex,Y,884,464,0,1348,1,5,1,216,TA,N,0,5,2009,WD
213000,75,Gtl,1Story,7,5,PConc,Gd,1630,Ex,Y,1630,0,0,1630,0,6,2,451,TA,Y,234,10,2009,WD
153500,78,Gtl,1Story,5,6,CBlock,Gd,1056,Ex,Y,1074,0,0,1074,1,6,2,495,TA,Y,88,7,2006,WD
271900,90,Gtl,1Story,7,7,CBlock,Gd,2158,Gd,Y,2196,0,0,2196,0,7,3,701,TA,Y,70,6,2009,WD
107000,NA,Gtl,1Story,4,4,CBlock,TA,1056,TA,Y,1056,0,0,1056,1,5,1,384,TA,Y,42,11,2006,WD
200000,70,Gtl,1Story,6,5,PConc,Gd,1682,Ex,Y,1700,0,0,1700,1,7,2,544,TA,Y,23,5,2006,WD
140000,70,Gtl,1Story,5,7,CBlock,TA,931,TA,Y,1283,0,0,1283,1,6,2,506,TA,Y,0,10,2008,WD
290000,85,Gtl,1Story,8,5,PConc,Ex,1660,Ex,Y,1660,0,0,1660,1,8,2,500,TA,Y,50,5,2006,New
189000,70,Gtl,2Story,6,5,PConc,Gd,1055,Ex,Y,1055,790,0,1845,0,8,2,462,TA,Y,104,5,2010,WD
164000,152,Mod,1.5Fin,8,7,Wood,Gd,559,Gd,Y,1080,672,0,1752,0,8,2,492,TA,Y,12,6,2010,WD
113000,50,Gtl,1Story,4,6,CBlock,TA,672,TA,Y,672,0,0,672,1,4,1,234,TA,N,113,8,2009,WD
145000,NA,Gtl,SLvl,4,9,CBlock,TA,648,Ex,Y,960,0,0,960,1,3,1,364,TA,Y,0,5,2006,WD
134500,69,Gtl,SFoyer,5,5,CBlock,TA,925,TA,Y,999,0,0,999,1,6,1,300,TA,Y,72,5,2006,WD
125000,99,Gtl,1Story,5,5,CBlock,TA,894,TA,Y,894,0,0,894,0,5,1,384,TA,Y,0,5,2007,WD
112000,68,Gtl,1.5Fin,6,5,Slab,NA,0,TA,Y,1318,584,0,1902,0,8,2,539,TA,Y,0,4,2010,WD
229456,72,Gtl,1Story,8,5,PConc,Gd,1300,Ex,Y,1314,0,0,1314,1,6,2,552,TA,Y,112,9,2009,New
80500,52,Gtl,1.5Fin,4,5,Slab,NA,0,Gd,N,672,240,0,912,0,3,0,0,NA,N,0,7,2006,WD
91500,21,Gtl,2Story,6,5,CBlock,TA,672,TA,Y,672,546,0,1218,0,7,0,0,NA,N,0,4,2006,WD
115000,66,Gtl,1Story,5,5,CBlock,TA,912,TA,Y,912,0,0,912,0,5,1,288,TA,Y,0,11,2006,WD
134000,55,Gtl,1Story,5,5,CBlock,TA,952,Ex,Y,1211,0,0,1211,0,5,1,322,TA,Y,63,8,2008,WD
143000,78,Gtl,1.5Fin,6,6,CBlock,TA,1040,Ex,Y,1168,678,0,1846,0,7,1,315,TA,Y,0,1,2007,WD
137900,89,Gtl,1Story,5,3,CBlock,TA,2136,TA,N,2136,0,0,2136,0,7,2,528,TA,Y,30,10,2006,WD
184000,60,Gtl,2Story,7,5,PConc,Gd,788,Ex,Y,788,702,0,1490,1,8,2,388,TA,Y,75,2,2008,WD
145000,65,Gtl,SLvl,6,8,CBlock,TA,588,Ex,Y,1138,0,0,1138,0,6,1,264,TA,Y,0,6,2007,WD
214000,86,Gtl,2Story,6,5,PConc,Gd,894,Ex,Y,894,1039,0,1933,0,9,3,668,TA,Y,18,1,2008,WD
147000,72,Gtl,1Story,5,8,CBlock,TA,912,Ex,Y,912,0,0,912,1,5,2,576,TA,Y,240,12,2008,WD
367294,65,Gtl,1Story,9,5,PConc,Ex,1702,Ex,Y,1702,0,0,1702,1,7,3,1052,TA,Y,72,10,2008,New
127000,70,Gtl,SLvl,5,5,CBlock,TA,1075,Gd,Y,1507,0,0,1507,0,7,1,404,TA,Y,0,8,2008,WD
190000,NA,Gtl,1.5Fin,5,5,CBlock,Gd,1361,Ex,Y,1361,1259,0,2620,0,12,2,600,TA,N,24,8,2007,WD
132500,70,Gtl,SLvl,5,6,CBlock,TA,1106,TA,Y,1190,0,0,1190,1,6,2,540,TA,Y,18,5,2006,WD
101800,70,Gtl,1Story,4,5,Slab,NA,0,TA,Y,1224,0,0,1224,0,6,2,462,TA,Y,0,3,2007,WD
142000,NA,Gtl,1Story,5,5,CBlock,TA,1188,Fa,Y,1188,0,0,1188,1,6,2,531,TA,Y,0,5,2010,COD
130000,55,Gtl,2Story,5,6,PConc,TA,940,TA,N,1024,940,0,1964,0,7,0,0,NA,N,192,11,2008,WD
138887,96,Gtl,2Story,5,5,BrkTil,Gd,747,Gd,Y,892,892,0,1784,0,9,1,180,Fa,N,40,7,2006,WD
175500,36,Gtl,2Story,7,5,PConc,Gd,764,Ex,Y,764,862,0,1626,0,6,2,474,TA,Y,27,6,2010,WD
195000,41,Gtl,2Story,7,5,PConc,Gd,847,Ex,Y,847,1101,0,1948,0,8,2,434,TA,Y,48,9,2006,WD
142500,63,Gtl,1Story,6,5,PConc,Gd,1141,Ex,Y,1141,0,0,1141,0,6,2,484,TA,Y,0,3,2006,WD
265900,64,Gtl,1Story,8,5,PConc,Gd,1476,Ex,Y,1484,0,0,1484,0,6,2,472,TA,Y,33,12,2007,WD
224900,65,Gtl,2Story,7,5,PConc,Gd,884,Ex,Y,884,884,0,1768,1,8,2,543,TA,Y,63,7,2008,WD
248328,83,Gtl,1Story,7,6,PConc,Gd,1689,Ex,Y,1689,0,0,1689,0,7,3,954,TA,Y,56,6,2007,New
170000,85,Gtl,SFoyer,7,6,CBlock,Gd,1053,TA,Y,1173,0,0,1173,1,6,2,528,TA,Y,120,1,2010,WD
465000,107,Gtl,1Story,10,5,PConc,Ex,2076,Ex,Y,2076,0,0,2076,1,7,3,850,TA,Y,229,9,2006,New
230000,NA,Mod,2Story,8,7,PConc,Gd,792,Fa,Y,792,725,0,1517,0,7,2,400,TA,Y,0,6,2006,WD
178000,78,Gtl,SLvl,6,7,CBlock,Gd,585,Ex,Y,1140,728,0,1868,0,7,2,477,TA,Y,112,1,2007,WD
186500,65,Gtl,2Story,7,5,PConc,Gd,756,Ex,Y,756,797,0,1553,0,6,2,615,TA,Y,45,3,2006,New
169900,NA,Gtl,SLvl,6,5,CBlock,TA,1012,TA,Y,1034,0,0,1034,1,6,3,888,TA,Y,0,5,2010,WD
129500,60,Gtl,2.5Unf,6,5,BrkTil,Gd,735,Fa,N,1134,924,0,2058,0,8,2,396,Fa,P,0,4,2008,WD
119000,60,Gtl,1Story,5,7,CBlock,TA,876,TA,Y,988,0,0,988,0,6,1,276,TA,Y,80,5,2007,WD
244000,93,Gtl,1Story,7,5,CBlock,TA,2110,Ex,Y,2110,0,0,2110,1,8,2,522,TA,Y,0,4,2010,WD
171750,NA,Gtl,1Story,7,5,PConc,Gd,1405,Ex,Y,1405,0,0,1405,0,6,2,478,TA,Y,36,3,2006,WD
130000,62,Gtl,1Story,5,6,CBlock,TA,864,TA,Y,874,0,0,874,1,5,1,288,TA,Y,0,11,2009,WD
294000,NA,Gtl,2Story,7,7,CBlock,TA,1192,TA,Y,1516,651,0,2167,1,9,2,518,TA,Y,47,7,2007,WD
165400,60,Gtl,2Story,7,5,PConc,Gd,746,Ex,Y,760,896,0,1656,0,7,2,397,TA,Y,128,7,2008,WD
127500,52,Gtl,1.5Fin,6,6,BrkTil,TA,884,TA,Y,959,408,0,1367,0,6,1,560,TA,Y,0,11,2007,WD
301500,91,Gtl,1Story,8,5,PConc,Gd,1986,Ex,Y,1987,0,0,1987,1,7,2,691,TA,Y,36,8,2008,WD
99900,56,Gtl,1Story,5,8,PConc,Fa,864,Ex,Y,864,0,0,864,0,4,0,0,NA,Y,96,7,2009,WD
190000,59,Gtl,SLvl,7,5,PConc,Gd,856,Ex,Y,1166,0,0,1166,1,5,2,400,TA,Y,0,7,2008,WD
151000,65,Gtl,1Story,6,8,CBlock,Gd,1054,Gd,Y,1054,0,0,1054,1,6,2,460,TA,Y,0,7,2008,WD
181000,NA,Gtl,2Story,6,5,PConc,Gd,841,Ex,Y,892,783,0,1675,0,7,2,502,TA,Y,103,6,2009,WD
128900,80,Gtl,1Story,5,6,CBlock,TA,1050,Gd,Y,1050,0,0,1050,0,5,1,338,TA,Y,0,6,2009,WD
161500,NA,Gtl,1.5Fin,4,5,CBlock,TA,1104,Ex,Y,1104,684,0,1788,1,8,1,304,TA,Y,0,11,2009,WD
180500,60,Gtl,2Story,6,6,PConc,TA,764,Ex,Y,1060,764,0,1824,0,8,2,520,TA,N,0,7,2007,WD
181000,34,Gtl,1Story,6,5,PConc,Gd,1405,Ex,Y,1337,0,0,1337,1,5,2,511,TA,Y,68,8,2008,COD
183900,35,Gtl,2Story,7,5,PConc,Gd,691,Ex,Y,713,739,0,1452,1,6,2,506,TA,Y,34,3,2006,WD
122000,60,Gtl,2.5Unf,7,4,CBlock,TA,925,TA,N,964,925,0,1889,0,9,1,308,TA,N,0,1,2007,WD
378500,89,Gtl,1Story,9,5,PConc,Ex,2002,Ex,Y,2018,0,0,2018,0,10,3,746,TA,Y,76,5,2010,WD
381000,NA,Mod,1.5Fin,8,9,CBlock,TA,728,Ex,Y,1968,1479,0,3447,0,11,3,1014,TA,Y,12,5,2008,WD
144000,78,Gtl,1.5Fin,5,5,CBlock,TA,874,TA,Y,874,650,0,1524,0,7,1,315,TA,Y,0,7,2007,WD
260000,NA,Sev,1Story,7,6,PConc,Gd,1332,TA,Y,1332,192,0,1524,2,4,2,586,TA,Y,0,4,2010,WD
185750,NA,Gtl,1Story,6,7,CBlock,TA,1489,Gd,Y,1489,0,0,1489,0,7,2,462,TA,Y,0,8,2009,WD
137000,NA,Gtl,1Story,5,6,CBlock,TA,935,TA,Y,935,0,0,935,1,5,1,288,TA,Y,0,11,2006,WD
177000,124,Gtl,SLvl,6,7,CBlock,TA,1019,Gd,Y,1357,0,0,1357,1,5,1,312,TA,Y,0,5,2008,WD
139000,53,Gtl,1.5Fin,5,6,PConc,TA,661,Ex,Y,661,589,0,1250,0,8,2,552,TA,Y,0,11,2007,WD
137000,95,Gtl,2Story,5,5,CBlock,TA,928,Gd,Y,928,992,0,1920,0,10,2,400,Fa,Y,0,7,2007,WD
162000,NA,Gtl,2Story,6,6,CBlock,TA,723,TA,Y,735,660,0,1395,0,6,2,497,TA,Y,116,12,2009,WD
197900,NA,Gtl,SLvl,6,5,CBlock,Gd,1680,Fa,Y,1724,0,0,1724,1,7,2,480,TA,Y,0,6,2009,WD
237000,75,Gtl,2Story,8,5,PConc,Gd,1128,Ex,Y,1128,903,0,2031,1,7,2,577,TA,Y,211,3,2008,WD
68400,60,Gtl,1.5Fin,4,4,CBlock,TA,698,TA,Y,698,430,0,1128,0,6,2,528,TA,Y,0,4,2010,COD
227000,67,Gtl,1Story,7,5,PConc,Gd,1573,Ex,Y,1573,0,0,1573,1,6,2,544,TA,Y,72,3,2009,WD
180000,50,Gtl,1Story,7,5,CBlock,Gd,1309,TA,Y,1339,0,0,1339,1,6,2,484,Gd,Y,58,7,2006,WD
150500,61,Gtl,1Story,5,7,CBlock,Gd,1040,TA,Y,1040,0,0,1040,0,5,2,484,TA,Y,0,9,2009,WD
139000,94,Gtl,2Story,6,5,CBlock,TA,912,TA,Y,912,912,0,1824,0,8,0,0,NA,Y,0,4,2010,WD
169000,50,Gtl,1.5Fin,6,7,PConc,TA,804,Ex,Y,1699,748,0,2447,0,10,1,336,TA,Y,0,3,2010,WD
132500,50,Gtl,1.5Fin,6,6,CBlock,TA,780,Ex,Y,825,587,0,1412,0,6,1,280,TA,Y,0,5,2009,WD
143000,NA,Gtl,1Story,6,5,CBlock,TA,1328,TA,Y,1328,0,0,1328,1,6,2,528,TA,Y,26,6,2010,WD
190000,NA,Mod,1Story,5,5,CBlock,TA,1624,Fa,Y,1582,0,0,1582,0,7,2,390,TA,N,198,6,2006,WD
278000,40,Gtl,1Story,8,5,PConc,Gd,1501,Ex,Y,1659,0,0,1659,1,5,2,499,TA,Y,59,10,2009,WD
281000,86,Gtl,2Story,8,5,PConc,Gd,1085,Ex,Y,1120,850,0,1970,0,8,3,753,TA,Y,74,10,2006,New
180500,NA,Gtl,SLvl,5,7,PConc,TA,1152,TA,Y,1152,0,0,1152,1,6,2,484,TA,Y,0,4,2010,WD
119500,21,Gtl,2Story,5,7,CBlock,TA,630,TA,Y,630,672,0,1302,0,6,1,264,TA,Y,0,2,2009,WD
107500,60,Gtl,2Story,5,4,Stone,TA,994,TA,N,1378,994,0,2372,0,11,1,432,TA,Y,287,12,2009,WD
162900,78,Gtl,2Story,7,5,PConc,Gd,832,TA,Y,832,832,0,1664,0,8,2,528,TA,Y,28,3,2006,WD
115000,60,Gtl,1Story,5,7,CBlock,TA,864,TA,Y,864,0,0,864,1,5,2,572,TA,N,0,4,2006,WD
138500,70,Gtl,1Story,5,5,CBlock,TA,1052,Gd,Y,1052,0,0,1052,1,5,1,288,TA,Y,0,11,2006,WD
155000,80,Gtl,1Story,5,6,CBlock,TA,1120,Gd,Y,1128,0,0,1128,1,6,2,525,TA,Y,20,12,2008,WD
140000,35,Gtl,SFoyer,6,5,PConc,Gd,547,Gd,Y,1072,0,0,1072,1,5,2,525,TA,Y,44,6,2006,New
160000,313,Gtl,2Story,10,5,PConc,Ex,6110,Ex,Y,4692,950,0,5642,2,12,2,1418,TA,Y,292,1,2008,New
154000,75,Gtl,1Story,5,7,CBlock,TA,1246,Ex,Y,1246,0,0,1246,1,6,1,305,TA,Y,0,5,2010,WD
225000,NA,Gtl,2Story,7,5,PConc,Gd,978,Ex,Y,1005,978,0,1983,0,9,2,490,TA,Y,0,5,2009,WD
177500,NA,Gtl,2Story,6,7,CBlock,TA,771,Fa,Y,753,741,0,1494,0,7,1,213,TA,P,0,11,2009,WD
290000,92,Gtl,2Story,8,5,PConc,Gd,1165,Ex,Y,1203,1323,0,2526,1,8,3,844,TA,Y,78,12,2006,WD
232000,73,Gtl,1Story,7,5,PConc,Gd,1616,Ex,Y,1616,0,0,1616,0,7,3,834,TA,Y,59,4,2006,WD
130000,32,Gtl,2Story,7,5,PConc,Gd,976,Ex,Y,976,732,0,1708,0,7,2,380,TA,Y,40,4,2006,WD
325000,108,Gtl,1Story,9,5,PConc,Ex,1652,Ex,Y,1652,0,0,1652,1,6,2,840,TA,Y,102,11,2009,WD
202500,48,Gtl,1Story,7,5,PConc,Gd,1368,Ex,Y,1368,0,0,1368,0,6,2,474,TA,Y,35,9,2006,New
138000,60,Gtl,1Story,5,5,PConc,Gd,990,Ex,Y,990,0,0,990,1,5,2,480,TA,Y,64,5,2009,WD
147000,100,Gtl,1Story,5,7,CBlock,TA,924,Ex,Y,1122,0,0,1122,1,6,2,528,TA,Y,36,5,2008,WD
179200,NA,Gtl,1Story,6,5,CBlock,Gd,1278,Gd,Y,1294,0,0,1294,1,6,2,496,TA,Y,51,6,2008,WD
335000,100,Gtl,1Story,7,8,PConc,Gd,1902,TA,Y,1902,0,0,1902,1,7,2,567,TA,Y,207,5,2010,WD
203000,68,Gtl,1Story,7,5,PConc,Gd,1274,Ex,Y,1274,0,0,1274,1,6,2,508,TA,Y,98,1,2007,New
302000,NA,Gtl,2Story,8,5,PConc,Ex,1453,Ex,Y,1453,1357,0,2810,0,9,2,750,Gd,Y,0,6,2007,WD
333168,108,Gtl,2Story,9,5,PConc,Gd,1393,Ex,Y,1422,1177,0,2599,0,10,3,779,TA,Y,30,5,2010,WD
119000,60,Gtl,1Story,4,6,CBlock,TA,948,Ex,Y,948,0,0,948,1,5,1,280,TA,Y,36,10,2007,WD
206900,85,Gtl,2Story,6,5,CBlock,Fa,952,TA,Y,1092,1020,0,2112,0,9,2,576,TA,Y,0,6,2008,WD
295493,61,Gtl,1Story,8,5,PConc,Ex,1622,Ex,Y,1630,0,0,1630,1,8,3,860,TA,Y,42,1,2009,WD
208900,47,Gtl,1Story,7,5,PConc,Ex,1352,Ex,Y,1352,0,0,1352,0,5,2,466,TA,Y,241,4,2007,New
275000,NA,Gtl,1Story,8,5,PConc,Gd,1753,Ex,Y,1787,0,0,1787,0,7,3,748,TA,Y,150,8,2006,WD
111000,75,Gtl,1Story,4,5,PConc,TA,864,Ex,Y,948,0,0,948,0,5,1,248,TA,Y,0,2,2007,WD
156500,70,Gtl,1Story,6,3,CBlock,TA,1478,Gd,Y,1478,0,0,1478,1,6,2,442,TA,Y,0,6,2009,WD
72500,NA,Gtl,1Story,3,6,CBlock,NA,0,TA,N,720,0,0,720,0,4,1,287,Fa,Y,0,7,2008,WD
190000,107,Gtl,2Story,7,5,PConc,Gd,750,Ex,Y,1061,862,0,1923,1,8,2,564,TA,Y,39,6,2010,WD
82500,50,Gtl,1Story,4,7,CBlock,TA,420,Gd,Y,708,0,0,708,0,5,0,0,NA,Y,0,12,2009,WD
147000,75,Gtl,1Story,8,5,PConc,Ex,1795,Ex,Y,1795,0,0,1795,0,7,3,895,TA,Y,49,2,2007,New
55000,40,Gtl,1Story,4,4,BrkTil,TA,796,Fa,N,796,0,0,796,0,5,0,0,NA,N,0,1,2008,WD
79000,70,Mod,1Story,3,6,BrkTil,TA,544,Ex,Y,774,0,0,774,0,6,0,0,NA,Y,0,5,2007,WD
130500,60,Gtl,1Story,5,9,CBlock,TA,816,Ex,Y,816,0,0,816,0,5,1,264,TA,Y,0,10,2008,WD
256000,60,Gtl,1.5Fin,6,7,BrkTil,Gd,1510,Ex,Y,1584,1208,0,2792,0,8,2,520,TA,Y,547,6,2008,WD
176500,63,Gtl,2Story,7,5,PConc,Gd,935,Gd,Y,955,677,0,1632,0,8,2,462,TA,Y,28,6,2006,WD
227000,85,Gtl,1Story,8,5,PConc,Gd,1588,Ex,Y,1588,0,0,1588,0,7,3,825,TA,Y,45,12,2007,WD
132500,55,Gtl,SLvl,5,5,CBlock,TA,911,Gd,Y,954,0,0,954,0,6,2,576,TA,Y,0,7,2006,WD
100000,67,Mod,1Story,4,6,CBlock,TA,816,Ex,Y,816,0,0,816,1,3,1,288,Fa,Y,0,5,2009,WD
125500,60,Gtl,1.5Fin,5,6,CBlock,TA,803,Ex,Y,803,557,0,1360,0,6,1,297,TA,Y,65,7,2006,WD
125000,24,Gtl,2Story,5,6,CBlock,TA,765,TA,Y,765,600,0,1365,0,7,2,440,TA,Y,36,5,2009,WD
167900,80,Gtl,1Story,6,5,CBlock,Gd,1350,TA,Y,1334,0,0,1334,0,6,2,630,TA,Y,16,4,2009,WD
135000,87,Gtl,1Story,5,5,CBlock,TA,1656,TA,Y,1656,0,0,1656,0,8,2,506,TA,Y,211,11,2008,WD
52500,153,Mod,1Story,4,4,CBlock,TA,693,Fa,N,693,0,0,693,0,4,0,0,NA,N,20,3,2006,WD
200000,95,Gtl,2Story,7,5,PConc,Gd,916,Ex,Y,920,941,0,1861,1,8,2,492,TA,Y,91,6,2006,WD
128500,120,Gtl,1Story,5,7,CBlock,TA,864,Ex,Y,864,0,0,864,0,5,1,288,TA,Y,0,6,2006,WD
123000,70,Gtl,1Story,4,5,CBlock,TA,858,TA,Y,872,0,0,872,0,5,4,480,TA,Y,0,6,2007,WD
155000,66,Gtl,1Story,6,5,PConc,Gd,1114,Ex,Y,1114,0,0,1114,1,6,2,576,TA,Y,78,7,2008,WD
228500,NA,Gtl,2Story,8,5,PConc,Gd,1284,Ex,Y,1284,885,0,2169,0,7,2,647,TA,Y,87,8,2007,WD
177000,57,Gtl,1.5Fin,6,6,BrkTil,TA,896,Gd,Y,1172,741,0,1913,0,9,2,342,Fa,Y,0,3,2009,WD
155835,85,Gtl,2Story,7,5,PConc,Gd,728,Ex,Y,728,728,0,1456,0,8,2,440,TA,Y,0,7,2007,New
108500,50,Gtl,1Story,4,4,PConc,TA,960,Gd,Y,960,0,0,960,0,5,1,308,TA,Y,0,7,2007,WD
262500,NA,Gtl,1Story,7,7,CBlock,TA,1568,TA,Y,2156,0,0,2156,0,9,2,508,TA,Y,80,6,2006,WD
283463,93,Gtl,1Story,8,5,PConc,Ex,1732,Ex,Y,1776,0,0,1776,1,7,3,712,TA,Y,0,5,2007,New
215000,NA,Gtl,1Story,7,5,PConc,Gd,1482,Ex,Y,1494,0,0,1494,1,5,2,514,TA,Y,25,8,2007,WD
122000,50,Gtl,2Story,8,5,BrkTil,TA,684,Fa,N,938,1215,205,2358,0,8,0,0,NA,Y,54,12,2008,WD
200000,91,Gtl,2Story,5,5,CBlock,TA,1248,TA,Y,1338,1296,0,2634,1,12,4,968,TA,Y,0,8,2009,WD
171000,70,Gtl,2Story,6,6,CBlock,TA,858,Ex,Y,858,858,0,1716,0,8,2,490,TA,Y,84,3,2008,WD
134900,50,Gtl,1.5Fin,6,9,BrkTil,TA,698,TA,Y,786,390,0,1176,0,4,2,624,TA,N,0,7,2009,WD
410000,56,Gtl,1.5Fin,8,5,PConc,Gd,2033,Ex,Y,2053,1185,0,3238,1,9,3,666,TA,Y,86,3,2010,WD
235000,NA,Gtl,2Story,7,5,PConc,Gd,992,Ex,Y,992,873,0,1865,1,7,3,839,TA,Y,184,6,2008,WD
170000,102,Gtl,SLvl,7,6,CBlock,TA,570,Gd,Y,1222,698,0,1920,0,8,2,487,TA,Y,98,9,2006,WD
110000,NA,Gtl,1Story,5,5,CBlock,TA,864,TA,Y,892,0,0,892,0,5,1,264,TA,Y,0,10,2008,WD
149900,NA,Gtl,1Story,5,6,CBlock,TA,1078,Ex,Y,1078,0,0,1078,1,6,2,500,TA,Y,0,4,2010,WD
177500,NA,Gtl,2Story,6,5,PConc,Gd,756,Ex,Y,769,804,0,1573,0,5,2,440,TA,Y,32,6,2010,WD
315000,129,Gtl,1Story,9,5,PConc,Ex,1980,Ex,Y,1980,0,0,1980,1,8,3,770,TA,Y,45,9,2006,WD
189000,51,Gtl,2Story,5,6,BrkTil,TA,612,Ex,Y,990,1611,0,2601,0,8,2,621,TA,Y,0,5,2008,WD
260000,124,Mod,1Story,7,5,PConc,Ex,1530,Ex,Y,1530,0,0,1530,1,7,2,430,TA,Y,36,6,2009,WD
104900,NA,Gtl,1.5Fin,4,4,BrkTil,TA,715,Gd,Y,1281,457,0,1738,0,7,1,368,TA,Y,0,6,2009,WD
156932,73,Gtl,2Story,6,5,PConc,Gd,616,Ex,Y,616,796,0,1412,0,6,2,432,TA,Y,36,3,2007,New
144152,30,Gtl,2Story,7,5,PConc,Gd,600,Ex,Y,520,600,80,1200,0,4,2,480,TA,Y,166,4,2006,WD
216000,NA,Gtl,2Story,7,5,PConc,Gd,814,Ex,Y,814,860,0,1674,1,7,2,663,TA,Y,96,1,2010,WD
193000,68,Gtl,2Story,7,5,PConc,Gd,873,Ex,Y,882,908,0,1790,1,7,2,588,TA,Y,88,6,2008,WD
127000,41,Gtl,2Story,5,6,PConc,TA,757,Ex,Y,925,550,0,1475,0,6,1,336,TA,Y,26,7,2006,WD
144000,NA,Gtl,1Story,6,5,PConc,Gd,848,Ex,Y,848,0,0,848,1,4,2,420,TA,Y,0,6,2009,WD
232000,48,Gtl,1Story,8,5,PConc,Gd,1657,Ex,Y,1668,0,0,1668,1,8,2,502,TA,Y,262,5,2010,WD
105000,90,Gtl,1.5Fin,4,6,PConc,TA,840,Ex,Y,840,534,0,1374,0,6,1,338,TA,Y,0,10,2009,WD
165500,80,Gtl,SLvl,6,6,CBlock,TA,992,Gd,Y,1661,0,0,1661,1,8,1,377,TA,Y,28,10,2008,WD
274300,75,Gtl,2Story,7,6,PConc,Gd,1108,Ex,Y,1108,989,0,2097,1,8,2,583,TA,Y,170,6,2006,WD
466500,NA,Gtl,1Story,10,5,PConc,Ex,2633,Ex,Y,2633,0,0,2633,1,8,3,804,TA,Y,140,3,2007,WD
250000,85,Gtl,2Story,7,5,PConc,Gd,1026,Ex,Y,1026,932,0,1958,0,9,3,936,TA,Y,210,7,2008,WD
239000,89,Gtl,1Story,8,5,PConc,Gd,1571,Ex,Y,1571,0,0,1571,0,7,3,722,TA,Y,36,12,2007,New
91000,52,Gtl,1Story,6,5,BrkTil,Gd,768,TA,N,790,0,0,790,0,4,1,160,TA,Y,141,4,2008,WD
117000,60,Gtl,1.5Fin,5,5,CBlock,TA,984,Ex,Y,984,620,0,1604,0,6,2,660,TA,Y,68,7,2009,WD
83000,21,Gtl,2Story,6,5,CBlock,TA,483,TA,Y,483,504,0,987,0,5,1,264,TA,Y,0,6,2006,WD
167500,73,Gtl,SLvl,5,5,PConc,Gd,384,Gd,Y,754,640,0,1394,0,7,2,400,TA,Y,0,5,2008,WD
58500,45,Gtl,1Story,3,3,BrkTil,TA,864,TA,N,864,0,0,864,1,5,1,200,Fa,Y,0,6,2010,WD
237500,NA,Gtl,1Story,6,7,CBlock,TA,1205,Ex,Y,2117,0,0,2117,0,7,2,550,TA,Y,42,5,2008,WD
157000,60,Gtl,2Story,7,7,BrkTil,Fa,596,Ex,Y,998,764,0,1762,1,8,2,576,TA,N,0,10,2006,WD
112000,NA,Gtl,1Story,5,7,BrkTil,TA,816,Ex,Y,1416,0,0,1416,0,7,2,576,TA,N,0,8,2007,WD
105000,60,Gtl,1.5Fin,6,5,BrkTil,TA,560,TA,Y,698,560,0,1258,0,6,1,280,TA,P,0,10,2009,WD
125500,40,Gtl,1.5Fin,4,8,BrkTil,TA,796,Gd,Y,796,358,0,1154,1,7,1,240,TA,N,96,5,2010,WD
250000,80,Gtl,2Story,7,5,CBlock,Gd,1392,TA,Y,1392,1392,0,2784,1,12,2,564,TA,Y,112,7,2006,WD
136000,60,Gtl,1.5Fin,6,7,BrkTil,TA,714,TA,N,1664,862,0,2526,0,10,1,216,TA,Y,15,8,2007,CWD
377500,42,Gtl,1Story,9,5,PConc,Ex,1746,Ex,Y,1746,0,0,1746,1,7,3,758,TA,Y,39,10,2009,WD
131000,60,Gtl,1.5Fin,6,6,BrkTil,TA,735,Ex,Y,869,349,0,1218,0,6,2,440,TA,Y,0,3,2007,WD
